地區,屋齡,坪數,房,廳,衛,總價(萬),間數
南區,27,68.13,2,1,1,410,4
南區,9,102.95,2,2,1,620,5
南區,0,155.89,3,2,2,939,7
南區,20,164.28,4,2,2,990,8
南區,0,162.61,3,2,2,980,7
南區,0,154.37,3,2,2,931,7
南區,8,120.69,3,2,1,728,6
南區,13,114.29,3,2,2,690,7
南區,41,23.17,3,2,1,140,6
南區,0,202.22,4,2,2,1222,8
南區,15,132.3,3,2,2,800,7
南區,22,137.57,1,2,2,832,5
南區,6,186.77,3,2,2,1130,7
南區,4,178.5,4,2,2,1080,8
南區,5,179.27,3,2,2,1085,7
南區,0,121.41,2,2,1,735,5
南區,8,156.81,3,2,2,950,7
南區,14,111.9,3,2,2,678,7
南區,22,115.49,3,2,2,700,7
南區,0,155.89,3,2,2,945,7
南區,8,146.39,3,2,2,888,7
南區,22,65.94,2,2,1,400,5
南區,22,148,3,2,2,898,7
南區,0,165.95,3,2,2,1008,7
南區,0,165.95,3,2,2,1008,7
南區,20,105.34,3,2,1,640,6
南區,0,162.61,3,2,2,988,7
南區,0,126.71,2,2,1,770,5
南區,0,125.03,2,2,1,760,5
南區,25,115.15,3,2,2,700,7
南區,0,173.02,3,2,2,1052,7
南區,0,163.78,3,2,2,996,7
南區,39,64.94,2,1,1,395,4
南區,0,165.95,3,2,2,1010,7
南區,0,153.73,3,2,2,936,7
南區,15,105.58,2,1,1,643,4
南區,42,75.2,4,2,1,458,7
南區,0,155.89,3,2,2,950,7
南區,19,115.15,3,2,2,702,7
南區,22,90.99,2,2,1,555,5
南區,9,158.93,3,2,2,970,7
南區,37,52.1,2,2,1,318,5
南區,27,79.39,2,2,1,485,5
南區,8,204.47,4,2,2,1250,8
南區,22,140.98,3,2,2,862,7
南區,12,86.78,3,2,1,531,6
南區,0,163.75,3,2,2,1004,7
南區,0,96.22,1,1,1,590,3
南區,19,81.53,2,2,1,500,5
南區,15,120.65,2,2,1,740,5
南區,19,179.29,4,2,2,1100,8
南區,19,131.2,3,2,1,805,6
南區,0,121.41,2,2,1,745,5
南區,16,133.62,3,2,2,820,7
南區,22,97.76,3,2,2,600,7
南區,0,126.57,2,2,1,777,5
南區,8,157.96,3,2,2,970,7
南區,0,153.73,3,2,2,945,7
南區,12,148.84,3,2,2,915,7
南區,21,102.43,3,1,2,630,6
南區,0,173.02,3,2,2,1065,7
南區,0,155.89,3,2,2,960,7
南區,0,155.89,3,2,2,960,7
南區,0,125.03,2,2,1,770,5
南區,3,162.35,3,2,2,1000,7
南區,0,121.41,2,2,1,748,5
南區,0,165.95,3,2,2,1023,7
南區,0,154.37,3,2,2,952,7
南區,24,34.82,1,1,1,215,3
南區,15,132.8,3,2,2,820,7
南區,12,136.8,2,2,2,845,6
南區,0,155.89,3,2,2,965,7
南區,0,164.63,3,2,2,1020,7
南區,14,177.5,4,2,3,1100,9
南區,0,159.91,3,2,2,991,7
南區,0,114.08,2,2,1,707,5
南區,0,161,3,2,2,998,7
南區,8,127.44,2,2,1,790,5
南區,0,129.84,2,2,1,805,5
南區,0,169.35,3,2,2,1050,7
南區,1,153.22,3,2,2,950,7
南區,0,161.1,3,2,2,999,7
南區,24,83.85,1,2,1,520,4
南區,21,92.35,2,2,1,573,5
南區,12,80.57,2,2,1,500,5
南區,28,56.39,1,1,1,350,3
南區,0,158.83,3,2,2,986,7
南區,0,126.57,2,2,1,786,5
南區,0,168.41,3,2,2,1046,7
南區,0,210.51,4,2,2,1308,8
南區,0,155.89,3,2,2,969,7
南區,0,162.61,3,2,2,1011,7
南區,18,115.78,3,2,2,720,7
南區,10,162.4,3,2,2,1010,7
南區,15,130.19,3,2,2,810,7
南區,6,152.68,3,2,2,950,7
南區,0,202.22,4,2,2,1259,8
南區,0,129.11,2,2,1,804,5
南區,26,110.74,3,2,2,690,7
南區,27,88.27,3,2,2,550,7
南區,24,70.61,1,1,1,440,3
南區,9,160.46,2,2,2,1000,6
南區,3,127.42,2,2,1,795,5
南區,0,159.91,3,2,2,998,7
南區,0,126.57,2,2,1,790,5
南區,0,161.1,3,2,2,1006,7
南區,24,131.49,3,1,2,821.3,6
南區,0,168.41,3,2,2,1052,7
南區,4,156.73,3,2,2,980,7
南區,0,159.91,3,2,2,1000,7
南區,0,159.91,3,2,2,1000,7
南區,0,159.91,3,2,2,1000,7
南區,0,159.91,3,2,2,1000,7
南區,0,159.91,3,2,2,1000,7
南區,0,164.63,3,2,2,1030,7
南區,0,169.35,3,2,2,1060,7
南區,0,173.02,3,2,2,1083,7
南區,0,165.95,3,2,2,1039,7
南區,1,143.6,3,2,2,900,7
南區,21,111.66,3,2,2,700,7
南區,0,168.41,3,2,2,1056,7
南區,0,154.37,3,2,2,968,7
南區,25,26.79,1,1,1,168,3
南區,0,161,3,2,2,1010,7
南區,0,170.22,3,2,2,1068,7
南區,0,157.75,3,2,2,990,7
南區,9,158.66,3,2,2,996,7
南區,8,113.05,2,2,1,710,5
南區,9,157.92,3,2,2,992,7
南區,0,129.74,2,2,1,815,5
南區,0,162.33,3,2,2,1020,7
南區,0,159.91,3,2,2,1005,7
南區,0,169.35,3,2,2,1065,7
南區,0,163.75,3,2,2,1030,7
南區,6,174.73,3,2,2,1100,7
南區,6,158.83,3,2,2,1000,7
南區,14,68.25,2,1,1,430,4
南區,19,146.97,3,2,2,926,7
南區,0,163.75,3,2,2,1032,7
南區,0,163.75,3,2,2,1032,7
南區,0,126.57,2,2,1,798,5
南區,28,126.86,2,2,2,800,6
南區,0,162.61,3,2,2,1026,7
南區,0,161,3,2,2,1016,7
南區,0,162.61,3,2,2,1027,7
南區,0,173.51,3,2,2,1096,7
南區,0,161,3,2,2,1017,7
南區,13,137.71,3,2,2,870,7
南區,0,166.18,3,2,2,1050,7
南區,0,129.74,2,2,1,820,5
南區,0,163.75,3,2,2,1035,7
南區,3,129.73,2,2,1,820,5
南區,0,165.95,3,2,2,1049,7
南區,20,158.19,3,2,2,1000,7
南區,0,211.11,4,2,2,1335,8
南區,0,155.89,3,2,2,986,7
南區,0,121.41,2,2,1,768,5
南區,8,115.39,2,1,1,730,4
南區,15,118.55,3,2,2,750,7
南區,0,163.75,3,2,2,1036,7
南區,26,140.51,3,2,2,889,7
南區,0,211.11,4,2,2,1336,8
南區,6,146.95,3,2,2,930,7
南區,0,173.02,3,2,2,1095,7
南區,0,169.35,3,2,2,1072,7
南區,3,178.5,3,2,2,1130,7
南區,24,101.08,3,2,2,640,7
南區,1,205.25,3,2,2,1300,7
南區,5,165.76,3,2,2,1050,7
南區,1,215.89,4,2,1,1368,7
南區,0,160.16,3,2,2,1015,7
南區,0,163.75,3,2,2,1038,7
南區,0,165.95,3,2,2,1052,7
南區,5,182.97,3,2,2,1160,7
南區,0,119.86,2,2,1,760,5
南區,0,201.76,3,2,2,1280,7
南區,0,167.02,3,2,2,1060,7
南區,0,167.32,3,2,2,1062,7
南區,0,119.86,2,2,1,761,5
南區,0,173.02,3,2,2,1099,7
南區,15,81.55,2,2,1,518,5
南區,3,163.7,3,2,2,1040,7
南區,19,79.96,2,2,1,508,5
南區,12,110.16,2,2,2,700,6
南區,8,150.91,3,2,2,960,7
南區,3,130.12,2,2,1,828,5
南區,0,161,3,2,2,1025,7
南區,4,246.25,3,2,2,1568,7
南區,12,135.99,2,1,2,866,5
南區,0,202.22,4,2,2,1288,8
南區,0,169.35,3,2,2,1079,7
南區,8,117.6,2,2,1,750,5
南區,0,202.22,4,2,2,1290,8
南區,40,73.67,3,2,3,470,8
南區,0,163.78,3,2,2,1045,7
南區,0,154.37,3,2,2,985,7
南區,7,245.73,4,2,2,1568,8
南區,0,164.52,3,2,2,1050,7
南區,0,173.02,3,2,2,1105,7
南區,0,169.35,3,2,2,1082,7
南區,0,162.33,3,2,2,1038,7
南區,0,211.11,4,2,2,1350,8
南區,0,211.11,4,2,2,1350,8
南區,0,211.11,4,2,2,1350,8
南區,0,167.32,3,2,2,1070,7
南區,11,127.71,2,2,1,817,5
南區,0,173.51,3,2,2,1110,7
南區,0,173.02,3,2,2,1107,7
南區,0,173.02,3,2,2,1107,7
南區,0,162.33,3,2,2,1039,7
南區,0,230.58,4,2,2,1476,8
南區,7,171.83,3,2,2,1100,7
南區,0,158.83,3,2,2,1017,7
南區,0,202.22,4,2,2,1295,8
南區,0,161.59,3,2,2,1035,7
南區,0,162.33,3,2,2,1040,7
南區,0,94.88,2,2,1,608,5
南區,0,132.64,2,2,1,850,5
南區,0,202.22,4,2,2,1296,8
南區,0,163.75,3,2,2,1050,7
南區,0,129.11,2,2,1,828,5
南區,6,133.32,2,2,1,855,5
南區,0,173.02,3,2,2,1110,7
南區,0,173.02,3,2,2,1110,7
南區,20,160.51,3,2,2,1030,7
南區,0,158.83,3,2,2,1020,7
南區,13,133.91,2,2,2,860,6
南區,2,133.9,3,1,2,860,6
南區,0,165.95,3,2,2,1066,7
南區,0,154.58,3,2,2,993,7
南區,8,101.14,2,2,1,650,5
南區,0,229.33,4,2,2,1474,8
南區,0,202.22,4,2,2,1300,8
南區,5,105.76,2,2,1,680,5
南區,0,211.11,4,2,2,1358,8
南區,0,165.95,3,2,2,1068,7
南區,0,165.95,3,2,2,1068,7
南區,0,158.49,3,2,2,1020,7
南區,8,130.43,2,2,1,840,5
南區,0,161.1,3,2,2,1038,7
南區,38,52.44,2,1,1,338,4
南區,0,158.83,3,2,2,1024,7
南區,0,161,3,2,2,1038,7
南區,0,165.95,3,2,2,1070,7
南區,0,168.41,3,2,2,1086,7
南區,0,163.75,3,2,2,1056,7
南區,4,216.64,4,2,2,1398,8
南區,14,128.62,3,2,2,830,7
南區,0,202.22,4,2,2,1305,8
南區,0,159.91,3,2,2,1032,7
南區,0,167.32,3,2,2,1080,7
南區,12,92.89,2,1,1,600,4
南區,9,112.98,2,1,1,730,4
南區,0,211.11,4,2,2,1365,8
南區,0,163.78,3,2,2,1059,7
南區,0,167.02,3,2,2,1080,7
南區,2,122.29,2,2,1,791,5
南區,8,135.99,3,2,1,880,6
南區,0,163.76,3,2,2,1060,7
南區,0,173.02,3,2,2,1120,7
南區,0,163.75,3,2,2,1060,7
南區,6,231.56,4,2,2,1500,8
南區,0,154.37,3,2,2,1000,7
南區,0,159.91,3,2,2,1036,7
南區,0,173.02,3,2,2,1121,7
南區,14,154.3,3,2,2,1000,7
南區,0,162.61,3,2,2,1054,7
南區,0,153.49,3,2,2,995,7
南區,1,131.07,2,2,1,850,5
南區,15,136.92,3,2,2,888,7
南區,13,109.46,2,2,1,710,5
南區,8,200.26,4,2,2,1299,8
南區,15,124.87,3,2,2,810,7
南區,9,146.39,3,2,2,950,7
南區,9,118.63,2,1,1,770,4
南區,28,34.66,1,1,1,225,3
南區,26,234.13,3,2,3,1520,8
南區,0,159.88,3,2,2,1038,7
南區,0,169.35,3,2,2,1100,7
南區,12,150.87,3,2,2,980,7
南區,13,137.71,3,2,2,895,7
南區,0,154.58,3,2,2,1005,7
南區,15,86.83,2,2,1,565,5
南區,0,119.86,2,2,1,780,5
南區,0,165.95,3,2,2,1080,7
南區,0,165.95,3,2,2,1080,7
南區,0,153.49,3,2,2,999,7
南區,0,169.35,3,2,2,1103,7
南區,1,171.65,3,2,2,1118,7
南區,0,161.1,3,2,2,1050,7
南區,0,161.1,3,2,2,1050,7
南區,15,82.2,2,2,1,536,5
南區,0,161,3,2,2,1050,7
南區,0,249.48,4,2,3,1628,9
南區,1,129.11,2,2,1,843,5
南區,0,173.02,3,2,2,1130,7
南區,0,173.02,3,2,2,1131,7
南區,22,78.46,3,2,2,513,7
南區,0,178.94,3,2,2,1170,7
南區,0,162.33,3,2,2,1062,7
南區,0,173.02,3,2,2,1132,7
南區,6,195.54,4,2,2,1280,8
南區,0,161.1,3,2,2,1055,7
南區,12,67.15,2,1,2,439.8,5
南區,0,153.43,3,2,2,1005,7
南區,0,160.28,3,2,2,1050,7
南區,0,169.35,3,2,2,1110,7
南區,5,161.38,3,2,2,1058,7
南區,6,164.73,3,2,2,1080,7
南區,0,165.95,3,2,2,1088,7
南區,12,115.88,2,2,1,760,5
南區,0,162.33,3,2,2,1065,7
南區,0,168.41,3,2,2,1105,7
南區,5,221.7,3,2,2,1455,7
南區,5,200.34,3,2,2,1315,7
南區,0,173.02,3,2,2,1136,7
南區,19,79.96,2,2,1,525,5
南區,0,173.02,3,2,2,1138,7
南區,4,162.35,3,2,2,1068,7
南區,0,162.33,3,2,2,1068,7
南區,7,212.73,4,2,2,1400,8
南區,0,211.11,4,2,2,1390,8
南區,4,121.43,2,2,1,800,5
南區,13,148.75,3,2,2,980,7
南區,0,173.02,3,2,2,1140,7
南區,13,88.48,2,2,1,583,5
南區,0,132.01,3,2,2,870,7
南區,15,139.57,3,2,2,920,7
南區,15,145.58,3,2,2,960,7
南區,0,161.59,3,2,2,1066,7
南區,5,100.03,2,2,1,660,5
南區,0,211.11,4,2,2,1393,8
南區,12,111.81,2,1,1,738,4
南區,8,101.14,2,2,1,668,5
南區,15,130.88,3,2,2,865,7
南區,5,158.87,3,2,2,1050,7
南區,3,130.12,2,1,1,860,4
南區,3,130.12,2,2,1,860,5
南區,4,178.5,4,2,2,1180,8
南區,0,161.1,3,2,2,1065,7
南區,15,69.58,1,1,1,460,3
南區,0,169.35,3,2,2,1120,7
南區,12,141.47,2,2,1,936,5
南區,11,140.5,3,3,2,930,8
南區,15,152.53,3,2,2,1010,7
南區,0,158.49,3,2,2,1050,7
南區,3,128.27,2,2,1,850,5
南區,0,165.95,3,2,2,1100,7
南區,0,165.95,3,2,2,1100,7
南區,15,86.74,2,2,1,575,5
南區,0,161.1,3,2,2,1068,7
南區,0,169.65,4,2,2,1125,8
南區,0,170.85,3,2,2,1133,7
南區,15,126.29,3,2,2,838,7
南區,6,240.32,4,2,2,1595,8
南區,0,159.91,3,2,2,1062,7
南區,26,102.68,3,2,2,682,7
南區,1,165.16,3,2,2,1097,7
南區,0,158.49,3,2,2,1053,7
南區,20,76.29,2,2,1,507,5
南區,2,122.32,2,2,1,813,5
南區,8,133.89,2,2,1,890,5
南區,11,133.26,3,2,2,886,7
南區,0,164.52,3,2,2,1094,7
南區,0,158.49,3,2,2,1054,7
南區,4,159.34,3,2,2,1060,7
南區,0,169.35,3,2,2,1127,7
南區,20,170.25,3,2,2,1133,7
南區,0,158.49,3,2,2,1056,7
南區,3,157.56,3,2,2,1050,7
南區,4,180.06,3,2,2,1200,7
南區,3,128.27,2,2,1,855,5
南區,18,80.84,2,2,1,540,5
南區,0,161,3,2,2,1076,7
南區,0,164.52,3,2,2,1100,7
南區,12,127.12,3,2,2,850,7
南區,5,171.84,3,2,2,1150,7
南區,25,113.25,1,2,1,758,4
南區,0,167.32,3,2,2,1120,7
南區,13,171.06,3,2,2,1146,7
南區,9,171.62,3,2,2,1150,7
南區,6,165.6,3,2,2,1110,7
南區,13,105.17,3,2,2,705,7
南區,6,159.32,3,2,1,1070,6
南區,20,144.07,3,2,2,968,7
南區,0,121.96,3,2,2,820,7
南區,13,155.97,3,2,2,1050,7
南區,1,168.57,3,2,2,1135,7
南區,2,136.26,3,2,2,918,7
南區,4,213.22,3,2,2,1438,7
南區,12,148.25,4,2,2,1000,8
南區,12,113.47,2,2,2,766,6
南區,4,178,3,2,2,1202,7
南區,0,159.91,3,2,2,1080,7
南區,9,185.81,3,2,2,1255,7
南區,0,96.22,1,1,1,650,3
南區,2,118.37,2,2,1,800,5
南區,3,130.12,2,2,1,880,5
南區,0,164.09,3,2,2,1110,7
南區,10,155.18,3,2,2,1050,7
南區,13,159.57,4,2,2,1080,8
南區,0,154.37,3,2,2,1045,7
南區,2,122.29,2,2,1,828,5
南區,0,164.52,3,2,2,1115,7
南區,12,164.87,4,2,2,1118,8
南區,15,129.77,3,2,2,880,7
南區,4,221.7,3,2,2,1505,7
南區,0,155.84,3,2,2,1058,7
南區,26,66.26,2,1,1,450,4
南區,1,128.04,2,2,1,870,5
南區,0,161.88,3,2,2,1100,7
南區,39,50.03,2,2,1,340,5
南區,0,161.1,3,2,2,1095,7
南區,2,155.89,3,2,2,1060,7
南區,7,158.81,3,2,2,1080,7
南區,3,130.12,2,2,1,885,5
南區,0,130.45,2,2,1,888,5
南區,7,212.73,4,2,2,1450,8
南區,8,113.69,2,2,1,775,5
南區,10,134.2,2,2,1,915,5
南區,5,164.2,3,2,2,1120,7
南區,14,177.33,3,2,2,1210,7
南區,12,149.47,3,2,2,1020,7
南區,0,161.83,3,2,2,1106,7
南區,0,168.41,3,2,2,1151,7
南區,0,162.33,3,2,2,1110,7
南區,1,129.84,2,2,1,888,5
南區,26,82.51,2,2,1,565,5
南區,16,131.43,3,2,2,900,7
南區,15,103.95,2,2,1,712,5
南區,4,170.45,3,2,2,1168,7
南區,0,249.48,4,2,3,1710,9
南區,7,158.81,3,2,2,1090,7
南區,3,128.17,2,2,1,880,5
南區,8,157.96,3,2,2,1085,7
南區,0,164.25,3,2,2,1129,7
南區,1,184.75,3,2,2,1270,7
南區,5,164.2,2,2,2,1130,6
南區,9,182.94,2,2,2,1260,6
南區,9,156.73,3,2,2,1080,7
南區,5,159.32,3,2,2,1100,7
南區,7,201.24,4,2,2,1390,8
南區,5,158.87,3,2,2,1098,7
南區,15,104.86,4,2,2,725,8
南區,19,197.83,4,2,2,1368,8
南區,8,101.14,2,2,1,700,5
南區,5,109.68,2,2,1,760,5
南區,1,96.69,1,1,1,670,3
南區,25,24.22,1,1,1,168,3
南區,12,111.81,2,2,1,776,5
南區,0,96.22,1,1,1,668,3
南區,9,165.62,3,2,2,1150,7
南區,0,133.89,3,2,1,930,6
南區,0,125.98,3,2,2,876,7
南區,15,135.89,2,2,2,945,6
南區,6,212.73,4,2,2,1480,8
南區,5,222.67,4,2,2,1550,8
南區,4,161.08,3,2,2,1122,7
南區,9,181.97,3,2,2,1268,7
南區,21,123.37,3,2,2,860,7
南區,5,204.98,4,2,2,1430,8
南區,10,157.66,3,2,2,1100,7
南區,3,128.27,2,2,1,895,5
南區,9,171.93,3,2,2,1200,7
南區,9,204.01,4,2,2,1425,8
南區,7,187.53,3,2,2,1310,7
南區,0,167.18,3,2,2,1168,7
南區,1,154.58,3,2,2,1080,7
南區,3,167.72,3,2,2,1172,7
南區,12,68.4,2,2,2,478,6
南區,5,213.15,3,2,2,1490,7
南區,4,154.47,3,2,2,1080,7
南區,8,92.21,2,2,1,645,5
南區,10,157.99,3,2,2,1106,7
南區,0,152.39,3,2,2,1068,7
南區,0,162.33,3,2,2,1138,7
南區,0,92.71,2,2,1,650,5
南區,0,169.35,3,2,2,1188,7
南區,10,189.51,4,2,2,1330,8
南區,9,168.79,3,2,2,1185,7
南區,3,128.17,2,2,1,900,5
南區,0,159.36,3,2,2,1120,7
南區,3,152.19,3,2,2,1070,7
南區,10,167.64,4,2,2,1180,8
南區,12,67.05,2,2,2,472,6
南區,15,105.79,2,2,1,745,5
南區,3,117.23,2,1,1,826,4
南區,0,202.22,4,2,2,1426,8
南區,2,133.9,3,2,2,945,7
南區,15,124.6,3,2,2,880,7
南區,12,102.76,2,2,1,726,5
南區,4,161.08,3,2,2,1139,7
南區,15,116.66,2,2,1,825,5
南區,6,164.73,3,2,2,1165,7
南區,5,122.89,2,1,1,870,4
南區,8,95.93,2,2,1,680,5
南區,6,100.03,3,2,1,710,6
南區,4,163.37,3,2,2,1160,7
南區,5,161.95,3,2,2,1150,7
南區,12,107.99,1,2,2,767,5
南區,15,123.58,3,2,2,878,7
南區,4,157.56,3,2,2,1120,7
南區,19,102.68,3,2,2,730,7
南區,9,181.97,3,2,2,1295,7
南區,3,117.23,2,2,1,835,5
南區,3,163.7,3,2,2,1167,7
南區,5,197.34,4,2,2,1408,8
南區,2,97.82,2,2,2,698,6
南區,2,167.83,3,2,2,1198,7
南區,6,146.76,3,2,2,1050,7
南區,13,150.87,3,2,2,1080,7
南區,0,269.33,4,2,3,1928,9
南區,2,133.38,3,2,2,955,7
南區,26,148.5,2,2,2,1065,6
南區,25,113.49,2,2,1,814,5
南區,10,193.16,3,2,2,1388,7
南區,3,180.84,3,2,2,1300,7
南區,4,180.84,3,2,2,1300,7
南區,2,135.25,3,2,2,973,7
南區,3,148.69,3,2,2,1070,7
南區,10,183.31,4,2,2,1320,8
南區,20,76.29,2,2,1,550,5
南區,9,116.3,2,2,1,840,5
南區,5,163.37,3,2,2,1180,7
南區,13,171.06,3,2,2,1238,7
南區,10,168.29,2,2,2,1218,6
南區,22,62.03,2,2,1,450,5
南區,10,173.15,3,2,2,1260,7
南區,9,107.57,2,1,1,783,4
南區,6,146.76,3,2,2,1069,7
南區,3,198.79,3,2,2,1450,7
南區,6,161.66,3,2,2,1180,7
南區,4,210.55,4,2,2,1538,8
南區,0,269.33,4,2,3,1968,9
南區,6,185.06,3,2,2,1355,7
南區,20,77.82,2,2,1,570,5
南區,5,163.37,3,2,2,1198,7
南區,0,89.29,2,2,1,655,5
南區,0,105.98,3,2,2,780,7
南區,1,153.49,3,2,2,1130,7
南區,3,130.12,2,2,1,958,5
南區,4,122.89,2,2,1,905,5
南區,6,166.75,3,2,2,1228,7
南區,6,103.14,2,2,1,760,5
南區,5,180.06,3,2,2,1330,7
南區,6,100.03,2,2,1,740,5
南區,0,148.6,3,2,2,1100,7
南區,3,172.66,3,2,2,1280,7
南區,1,168.41,3,2,2,1250,7
南區,6,165.73,3,2,2,1231,7
南區,8,142.58,2,2,2,1060,6
南區,1,154.58,3,2,2,1150,7
南區,12,142.28,2,2,2,1060,6
南區,5,161.07,3,2,2,1200,7
南區,15,81.54,2,1,1,608,4
南區,8,152.49,3,2,2,1138,7
南區,5,163.37,3,2,2,1220,7
南區,5,94.98,2,2,1,710,5
南區,3,230.03,4,2,2,1720,8
南區,7,158.81,3,2,2,1188,7
南區,7,247.27,3,2,2,1850,7
南區,4,180.13,3,2,2,1348,7
南區,17,117.55,3,2,2,880,7
南區,6,197.34,4,2,2,1480,8
南區,7,172.65,3,2,2,1300,7
南區,6,165.6,3,2,2,1250,7
南區,4,180.13,3,2,2,1360,7
南區,4,180.13,3,2,2,1360,7
南區,2,117.12,2,2,1,886,5
南區,1,136.58,3,2,2,1036,7
南區,8,153.7,3,2,2,1166,7
南區,35,70.47,2,1,1,535,4
南區,5,158.55,3,2,2,1206,7
南區,2,97.82,2,2,2,745,6
南區,15,90.68,2,2,1,691,5
南區,3,233.42,4,2,2,1780,8
南區,3,176.4,3,2,2,1350,7
南區,3,152.19,2,2,2,1165,6
南區,5,168.01,3,2,2,1288,7
南區,5,214.86,4,2,2,1650,8
南區,5,167.98,3,2,2,1290,7
南區,4,161.07,3,2,2,1238,7
南區,4,174.97,3,2,2,1350,7
南區,4,180.13,3,2,2,1390,7
南區,6,207.52,4,2,2,1602,8
南區,6,168.16,4,2,2,1300,8
南區,4,180.84,3,2,2,1400,7
南區,5,205.36,4,2,2,1590,8
南區,6,206.22,4,2,2,1598,8
南區,5,147.08,3,2,2,1140,7
南區,6,159.04,3,2,2,1235,7
南區,5,163.37,3,2,2,1270,7
南區,5,206.39,4,2,2,1605,8
南區,7,201.24,4,2,2,1568,8
南區,12,79.5,2,2,2,620,6
南區,24,140.93,2,1,1,1100,4
南區,5,163.37,3,2,2,1277,7
南區,6,153.48,3,2,2,1205,7
南區,6,197.5,4,2,2,1556,8
南區,6,205.36,4,2,2,1620,8
南區,6,197.5,4,2,2,1560,8
南區,6,214.8,3,2,2,1698,7
南區,3,161.74,3,2,2,1280,7
南區,4,152.19,3,2,2,1210,7
南區,3,149.69,3,2,2,1192,7
南區,6,165.76,3,2,2,1320,7
南區,5,165.76,3,2,2,1320,7
南區,6,197.5,4,2,2,1576,8
南區,6,197.5,4,2,2,1576,8
南區,6,196.09,4,2,2,1566,8
南區,5,160.22,3,2,2,1280,7
南區,6,196.09,4,2,2,1568,8
南區,4,149.59,3,2,2,1200,7
南區,6,205.04,4,2,2,1648,8
南區,3,230.03,4,2,2,1850,8
南區,4,211.14,3,2,2,1700,7
南區,6,197.52,4,2,2,1592,8
南區,5,160.65,3,2,2,1296,7
南區,6,197.5,4,2,2,1596,8
南區,4,176.66,3,2,2,1430,7
南區,7,186.52,3,2,2,1510,7
南區,4,151.26,3,2,2,1225,7
南區,3,168.83,3,2,2,1370,7
南區,24,277.2,3,3,2,2250,8
南區,5,165.76,3,2,2,1350,7
南區,3,105.36,2,2,2,860,6
南區,3,171.04,2,2,2,1400,6
南區,3,174.97,2,2,2,1435,6
南區,7,153.48,3,2,2,1270,7
南區,6,173.58,3,2,2,1438,7
南區,3,176.66,3,2,2,1465,7
南區,7,186.52,3,2,2,1550,7
南區,4,226.25,3,2,2,1900,7
南區,6,94.98,2,2,1,800,5
南區,4,184.99,4,2,2,1560,8
南區,27,142.25,1,2,2,1200,5
南區,1,91.15,3,2,2,770,7
南區,1,86.34,3,2,2,730,7
南區,3,163.43,2,2,2,1386,6
南區,7,154.16,3,2,2,1308,7
南區,4,199.61,3,2,2,1700,7
南區,4,171.04,3,2,2,1458,7
南區,7,186.52,3,2,2,1590,7
南區,7,186.52,3,2,2,1600,7
南區,3,190.71,3,2,2,1638,7
南區,4,162.98,3,2,2,1400,7
南區,4,162.98,3,2,2,1400,7
南區,3,174.65,3,2,2,1510,7
南區,16,254.32,4,2,3,2200,9
南區,7,153.48,2,2,2,1330,6
南區,7,237.4,4,2,2,2060,8
南區,6,166.76,3,2,2,1450,7
南區,3,62.33,1,1,1,542,3
南區,4,162.98,3,2,2,1420,7
南區,7,186.52,3,2,2,1630,7
南區,7,186.52,3,2,2,1633,7
南區,5,178.88,3,2,2,1570,7
南區,5,168.01,3,2,2,1485,7
南區,5,177.92,4,2,2,1580,8
南區,4,163.43,3,2,2,1460,7
南區,4,174.93,3,2,2,1568,7
南區,4,184.5,3,2,2,1655,7
南區,1,101.06,3,2,2,910,7
南區,7,153.48,3,2,2,1398,7
南區,1,86.94,3,2,2,800,7
南區,17,155.47,4,3,3,1436,10
南區,7,186.52,3,2,2,1725,7
南區,7,176.96,3,2,2,1658,7
南區,6,174.31,3,2,2,1638,7
南區,7,172.17,3,2,2,1625,7
南區,7,153.48,3,2,2,1450,7
南區,1,68.52,2,1,1,648,4
南區,2,96.6,3,2,2,920,7
南區,24,63.25,2,1,1,615,4
南區,2,86.94,3,2,2,850,7
南區,1,96.6,3,2,2,968,7
南區,24,33.82,1,1,2,350,4
南區,1,62.61,2,1,1,648,4
南區,1,54.96,2,1,1,570,4
南區,1,64.87,2,1,1,675,4
南區,1,62.61,2,1,1,680,4
南區,1,62.61,2,1,1,680,4
南區,1,52.7,2,1,1,580,4
南區,1,62.61,2,1,1,690,4
南區,2,62.61,2,1,1,698,4
南區,1,94.54,3,3,2,1080,8
南區,1,78.24,3,2,2,950,7
南區,15,142.57,2,2,1,1760,5
南區,1,72.65,3,2,2,1050,7
烏日區,40,76.68,3,1,1,150,5
烏日區,27,38.1,3,1,2,100,6
烏日區,20,30.44,3,1,2,86,6
烏日區,25,120.66,3,2,2,350,7
烏日區,38,93.03,3,2,1,275,6
烏日區,35,97.64,3,1,1,288.702,5
烏日區,39,56.67,2,1,1,177,4
烏日區,25,133.34,2,2,2,420,6
烏日區,30,160.99,3,2,2,530,7
烏日區,25,144.11,3,1,2,480,6
烏日區,26,133.3,4,1,2,445,7
烏日區,25,175.5,3,1,2,600,6
烏日區,26,186.62,3,1,2,640,6
烏日區,41,102.94,3,2,2,360,7
烏日區,25,73.35,2,1,1,260,4
烏日區,24,267.6,5,3,4,970,12
烏日區,25,104.13,3,1,1,378,5
烏日區,23,156.53,3,2,2,570,7
烏日區,27,100.91,3,1,2,370,6
烏日區,24,141.36,3,2,2,520,7
烏日區,25,86.74,2,2,1,320,5
烏日區,41,92.68,3,1,1,342,5
烏日區,28,97.05,3,1,2,360,6
